package_id,user_id,start_date,end_date
71,16897,2024-10-15,2025-04-15
108,20184,2024-12-12,2024-12-18
105,20124,2024-03-17,2024-04-16
72,24301,2024-12-18,2025-01-17
105,20164,2024-03-20,2024-04-19
105,20179,2024-03-20,2024-04-19
72,24302,2024-12-18,2025-01-17
72,24303,2024-12-18,2025-01-17
106,20206,2024-03-22,2024-04-21
32,14830,2024-03-22,2024-09-22
41,24304,2024-12-18,2025-01-17
41,20212,2024-03-23,2024-04-22
106,20217,2024-03-24,2024-04-23
24,13235,2024-03-24,2025-03-24
107,20230,2024-03-25,2024-04-24
105,20242,2024-03-25,2024-04-24
41,24306,2024-12-18,2025-01-17
71,9372,2024-03-27,2024-09-27
41,20261,2024-03-27,2024-04-26
108,24307,2024-12-18,2025-01-17
108,20116,2024-12-12,2024-12-18
108,20203,2024-12-12,2024-12-18
108,20257,2024-12-12,2024-12-18
28,23685,2024-12-18,2025-06-18
108,22447,2024-12-12,2024-12-18
29,10794,2024-05-21,2024-11-21
81,4309,2024-05-25,2024-11-25
42,18233,2025-02-10,2025-12-31
71,3705,2024-06-07,2025-02-07
71,12947,2024-06-10,2025-02-10
99,20080,2024-07-03,2024-08-03
99,20085,2024-07-03,2024-08-03
99,20089,2024-07-03,2024-08-03
99,20169,2024-07-03,2024-08-03
108,22443,2024-12-12,2024-12-18
105,22414,2024-09-04,2024-10-04
72,24308,2024-12-18,2025-01-17
24,21863,2024-09-05,2025-03-05
72,22435,2024-09-05,2024-10-05
106,22437,2024-09-05,2024-10-05
109,22439,2024-09-05,2024-10-05
72,22440,2024-09-05,2024-10-05
69,16651,2024-09-05,2025-09-05
72,22441,2024-09-05,2024-10-05
105,22442,2024-09-05,2024-10-05
107,22444,2024-09-05,2024-10-05
71,23623,2024-12-18,2025-06-18
105,24309,2024-12-18,2025-01-17
105,22449,2024-09-05,2024-10-05
72,22450,2024-09-05,2024-10-05
106,22451,2024-09-05,2024-10-05
105,22453,2024-09-06,2024-10-06
71,11755,2024-09-06,2025-03-06
71,21934,2024-09-06,2025-03-06
106,22455,2024-09-06,2024-10-06
107,22456,2024-09-06,2024-10-06
107,22457,2024-09-06,2024-10-06
72,24310,2024-12-18,2025-01-17
41,22460,2024-09-06,2024-10-06
41,22461,2024-09-06,2024-10-06
72,24311,2024-12-18,2025-01-17
69,21965,2024-09-06,2025-03-06
29,9006,2024-09-06,2025-03-06
51,22132,2024-09-06,2025-03-06
105,22466,2024-09-07,2024-10-07
24,22324,2024-09-07,2025-09-07
105,22467,2024-09-07,2024-10-07
105,22468,2024-09-07,2024-10-07
29,20885,2024-09-07,2025-03-07
105,22471,2024-09-07,2024-10-07
105,22472,2024-09-07,2024-10-07
71,21937,2024-09-07,2025-03-07
109,22473,2024-09-07,2024-10-07
72,22474,2024-09-07,2024-10-07
72,22481,2024-09-08,2024-10-08
71,14417,2024-09-08,2025-03-08
105,22482,2024-09-08,2024-10-08
72,22483,2024-09-08,2024-10-08
109,22484,2024-09-08,2024-10-08
72,22485,2024-09-08,2024-10-08
72,22486,2024-09-08,2024-10-08
106,22488,2024-09-08,2024-10-08
71,22126,2024-09-09,2025-03-09
24,21564,2024-09-09,2025-09-09
109,22489,2024-09-09,2024-10-09
41,22501,2024-09-09,2024-10-09
106,22503,2024-09-09,2024-10-09
105,22505,2024-09-09,2024-10-09
41,10165,2022-02-22,2022-04-10
41,10167,2022-02-22,2022-04-10
69,22030,2024-09-09,2025-03-09
72,22507,2024-09-10,2024-10-10
105,22509,2024-09-10,2024-10-10
106,22510,2024-09-10,2024-10-10
69,21997,2024-09-10,2025-03-10
105,22511,2024-09-10,2024-10-10
71,16052,2024-09-10,2025-03-10
105,22513,2024-09-10,2024-10-10
81,5576,2024-09-10,2025-03-10
106,22514,2024-09-10,2024-10-10
71,22069,2024-09-10,2025-09-10
106,22515,2024-09-10,2024-10-10
105,22516,2024-09-10,2024-10-10
81,3775,2024-09-10,2025-09-10
41,10143,2022-02-22,2022-04-10
106,22517,2024-09-10,2024-10-10
41,10182,2022-02-22,2022-04-10
71,18903,2024-09-10,2025-03-10
81,15844,2024-09-10,2025-03-10
29,21825,2024-09-10,2025-03-10
108,24314,2024-12-18,2025-01-17
72,24315,2024-12-18,2025-01-17
109,22522,2024-09-10,2024-10-10
109,22523,2024-09-10,2024-10-10
105,22524,2024-09-10,2024-10-10
41,10178,2022-02-22,2022-04-10
71,22182,2024-09-11,2025-09-11
69,22131,2024-09-11,2025-03-11
24,20938,2024-09-11,2025-09-11
72,22525,2024-09-11,2024-10-11
41,10152,2022-02-22,2022-04-10
71,18071,2024-09-11,2025-03-11
69,22027,2024-09-06,2025-09-06
108,22465,2024-12-12,2024-12-18
108,22470,2024-12-12,2024-12-18
36,19792,2024-03-26,2025-03-26
71,22010,2024-09-02,2026-03-02
108,22464,2024-12-12,2024-12-18
108,22452,2024-12-12,2024-12-18
108,22463,2024-12-12,2024-12-18
108,22490,2024-12-12,2024-12-18
108,22492,2024-12-12,2024-12-18
108,22506,2024-12-12,2024-12-18
108,22508,2024-12-12,2024-12-18
108,22521,2024-12-12,2024-12-18
108,22504,2024-12-12,2024-12-18
42,20210,2025-02-10,2025-12-31
24,21797,2024-09-05,2026-03-05
100,20106,2024-12-12,2024-12-18
100,21914,2024-12-12,2024-12-18
71,16858,2024-04-30,2024-10-30
71,4793,2024-10-21,2025-04-21
81,16705,2023-05-22,2023-11-22
42,4253,2025-02-10,2025-12-31
71,17283,2023-11-29,2024-05-29
100,11743,2024-12-12,2024-12-18
105,3720,2020-11-18,2023-10-11
41,17651,2023-07-03,2023-08-02
105,16236,2023-02-09,2023-10-02
81,7935,2023-09-17,2024-03-17
41,18264,2023-09-17,2023-10-17
105,13713,2022-06-07,2025-02-05
41,18265,2023-09-17,2023-10-17
106,18266,2023-09-17,2023-10-17
105,9447,2021-07-04,2023-09-21
100,15447,2025-01-09,2025-07-09
41,18325,2023-09-25,2023-10-25
105,18326,2023-09-25,2023-10-25
71,13227,2023-09-16,2024-09-16
71,15887,2023-09-18,2024-03-18
105,18268,2023-09-18,2023-10-18
105,18271,2023-09-18,2023-10-18
41,18272,2023-09-18,2023-10-18
72,24218,2024-12-13,2025-01-12
71,13266,2023-09-18,2024-03-18
72,24312,2024-12-18,2025-01-17
105,16225,2023-02-08,2023-10-01
105,6813,2021-06-08,2023-11-18
41,18275,2023-09-19,2023-10-19
105,18276,2023-09-19,2023-10-19
105,4373,2021-07-27,2024-02-22
105,18279,2023-09-19,2023-10-19
105,18280,2023-09-19,2023-10-19
105,18281,2023-09-19,2023-10-19
100,12266,2024-12-12,2024-12-18
41,18282,2023-09-20,2023-10-20
41,18283,2023-09-20,2023-10-20
105,18327,2023-09-25,2023-10-25
25,17914,2023-09-11,2024-09-11
72,24316,2024-12-18,2025-01-17
106,18285,2023-09-20,2023-10-20
71,9429,2023-09-20,2024-03-20
71,5185,2023-09-20,2024-03-20
71,7680,2024-12-20,2025-06-20
105,18288,2023-09-20,2023-10-20
41,18289,2023-09-21,2023-10-21
105,14219,2022-07-14,2023-11-11
105,18290,2023-09-21,2023-10-21
105,18291,2023-09-21,2023-10-21
100,11459,2024-12-12,2025-03-19
71,4243,2023-09-19,2024-09-19
105,18293,2023-09-21,2023-10-21
71,3176,2025-02-25,2025-08-25
105,18295,2023-09-21,2023-10-21
41,18296,2023-09-21,2023-10-21
41,4210,2022-02-22,2022-04-10
71,7193,2024-12-30,2025-06-30
105,9746,2021-08-18,2023-10-07
102,16296,2023-09-21,2024-03-21
71,7012,2023-09-22,2024-09-22
106,18299,2023-09-22,2023-10-22
105,18300,2023-09-22,2023-10-22
105,12964,2022-04-08,2024-01-14
41,4202,2022-02-22,2022-04-10
106,18302,2023-09-22,2023-10-22
71,961,2023-09-22,2024-03-22
71,1164,2025-03-05,2025-09-05
71,12650,2025-01-13,2025-07-13
105,18306,2023-09-22,2023-10-22
71,12892,2023-09-22,2024-09-22
105,18307,2023-09-22,2023-10-22
100,22884,2025-01-17,2026-01-17
107,18309,2023-09-23,2023-10-23
41,18310,2023-09-23,2023-10-23
105,24863,2025-01-17,2025-02-16
100,23410,2025-01-17,2026-01-17
41,18314,2023-09-23,2023-10-23
105,18315,2023-09-23,2023-10-23
107,18316,2023-09-23,2023-10-23
105,18317,2023-09-23,2023-10-23
105,18318,2023-09-24,2023-10-24
100,18206,2025-01-17,2025-07-17
105,18320,2023-09-24,2023-10-24
71,11207,2025-01-24,2025-07-24
105,18322,2023-09-25,2023-10-25
106,18323,2023-09-25,2023-10-25
41,18324,2023-09-25,2023-10-25
100,17518,2025-01-30,2026-01-30
41,18329,2023-09-26,2023-10-26
106,18330,2023-09-26,2023-10-26
105,18331,2023-09-26,2023-10-26
81,4225,2024-10-08,2025-04-08
81,11450,2023-09-26,2024-09-26
109,18332,2023-09-26,2023-10-26
105,18333,2023-09-26,2023-10-26
105,18334,2023-09-26,2023-10-26
105,18336,2023-09-26,2023-10-26
105,15832,2022-12-28,2024-02-06
105,18337,2023-09-26,2023-10-26
105,18338,2023-09-26,2023-10-26
108,25188,2025-02-01,2025-03-03
105,15083,2022-10-03,2023-12-23
41,4245,2022-02-22,2022-04-10
41,10348,2022-02-22,2022-04-10
41,10350,2022-02-22,2022-04-10
41,10405,2022-02-22,2022-04-10
41,10326,2022-02-22,2022-04-10
105,4881,2020-12-29,2024-02-05
71,5373,2023-09-27,2024-09-27
41,10347,2022-02-22,2022-04-10
71,4309,2023-09-25,2023-08-25
100,13130,2024-12-12,2024-12-18
100,14936,2024-12-12,2024-12-18
71,14412,2024-04-04,2024-10-04
71,9496,2024-10-19,2025-10-19
71,2354,2024-04-11,2025-04-11
81,17272,2024-05-25,2025-05-25
71,12502,2024-11-04,2025-05-04
108,25224,2025-02-01,2025-03-03
71,17813,2023-09-26,2025-09-26
41,4141,2022-02-22,2022-04-10
71,6133,2024-05-06,2024-11-06
41,4180,2022-02-22,2022-04-10
41,4120,2022-02-22,2022-04-10
41,10040,2022-02-22,2022-04-10
41,4315,2022-02-22,2022-04-10
41,4319,2022-02-22,2022-04-10
41,4350,2022-02-22,2022-04-10
41,4418,2022-02-22,2022-04-10
41,4423,2022-02-22,2022-04-10
41,4374,2022-02-22,2022-04-10
41,8749,2022-02-22,2022-04-10
41,3125,2022-02-22,2022-04-10
41,3198,2022-02-22,2022-04-10
41,4526,2022-02-22,2022-04-10
41,3215,2022-02-22,2022-04-10
41,10373,2022-02-22,2022-04-10
41,10407,2022-02-22,2022-04-10
41,10398,2022-02-22,2022-04-10
41,10316,2022-02-22,2022-04-10
71,3297,2024-11-25,2025-05-25
71,5291,2024-11-21,2025-05-21
81,17343,2024-05-27,2025-05-27
24,13441,2025-02-02,2026-02-02
71,11991,2024-07-15,2025-07-15
71,7203,2023-09-22,2025-09-22
100,17164,2024-12-12,2024-12-18
81,13864,2023-09-26,2024-09-26
71,3774,2025-02-06,2025-08-06
71,17129,2024-07-23,2025-01-23
72,25329,2025-02-06,2025-03-08
29,8583,2024-09-27,2025-03-27
41,25343,2025-02-06,2025-03-08
69,22287,2025-02-07,2025-08-07
81,3056,2024-11-20,2025-05-20
71,3940,2024-11-23,2025-05-23
108,12434,2024-12-12,2024-12-18
108,18277,2024-12-12,2024-12-18
108,18278,2024-12-12,2024-12-18
108,18270,2024-12-12,2024-12-18
108,18269,2024-12-12,2024-12-18
108,18297,2024-12-12,2024-12-18
108,18303,2024-12-12,2024-12-18
108,18301,2024-12-12,2024-12-18
108,18313,2024-12-12,2024-12-18
108,18335,2024-12-12,2024-12-18
69,25010,2025-02-07,2025-08-07
108,25346,2025-02-07,2025-03-09
106,25357,2025-02-07,2025-03-09
106,25360,2025-02-07,2025-03-09
100,17836,2024-12-12,2024-12-18
24,10278,2021-10-09,2022-08-31
81,4937,2023-05-17,2023-11-17
42,20291,2025-02-10,2025-12-31
106,24317,2024-12-19,2025-01-18
72,20275,2024-03-27,2024-04-26
71,16742,2023-05-08,2023-11-08
71,16269,2023-05-28,2024-05-28
72,24318,2024-12-19,2025-01-18
106,20276,2024-03-27,2024-04-26
71,23555,2024-12-19,2025-06-19
72,24319,2024-12-19,2025-01-18
81,8056,2024-12-19,2025-06-19
105,20279,2024-03-27,2024-04-26
72,17892,2023-08-01,2025-01-06
81,4481,2023-12-18,2025-12-18
105,7111,2021-08-09,2024-01-16
71,16225,2023-09-19,2024-03-19
71,14219,2023-09-21,2024-03-21
81,4095,2023-05-18,2025-05-18
106,24321,2024-12-19,2025-01-18
108,24323,2024-12-19,2025-01-18
106,20280,2024-03-27,2024-04-26
71,3720,2023-09-09,2025-09-09
81,4952,2024-05-21,2025-05-21
105,20282,2024-03-27,2024-04-26
81,177,2024-12-19,2025-12-19
24,12394,2024-09-03,2025-03-03
72,24326,2024-12-19,2025-01-18
71,11734,2024-03-19,2024-09-19
105,24327,2024-12-19,2025-01-18
71,19621,2024-03-22,2025-03-22
72,24328,2024-12-19,2025-01-18
72,24329,2024-12-19,2025-01-18
81,4910,2025-02-24,2025-08-24
105,24330,2024-12-19,2025-01-18
106,20264,2024-03-27,2024-04-26
106,20265,2024-03-27,2024-04-26
108,24331,2024-12-19,2025-01-18
81,19751,2024-03-27,2024-09-27
24,20267,2024-03-27,2025-03-27
107,20271,2024-03-27,2024-04-26
72,20272,2024-03-27,2024-04-26
71,19222,2024-03-27,2024-09-27
24,19462,2024-03-27,2024-09-27
72,24332,2024-12-19,2025-01-18
41,20284,2024-03-28,2024-04-27
105,20286,2024-03-28,2024-04-27
29,9173,2024-03-28,2024-09-28
106,20288,2024-03-28,2024-04-27
102,20288,2024-03-28,2024-09-28
108,24333,2024-12-19,2025-01-18
71,19826,2024-03-28,2024-09-28
108,24334,2024-12-19,2025-01-18
72,24335,2024-12-19,2025-01-18
81,17168,2024-12-19,2025-06-19
81,23380,2024-12-19,2025-06-19
72,24336,2024-12-20,2025-01-19
108,24337,2024-12-20,2025-01-19
72,24338,2024-12-20,2025-01-19
72,24339,2024-12-20,2025-01-19
108,24340,2024-12-20,2025-01-19
72,20298,2024-03-29,2024-04-28
41,20299,2024-03-29,2024-04-28
106,24341,2024-12-20,2025-01-19
105,20301,2024-03-29,2024-04-28
105,20303,2024-03-29,2024-04-28
41,3210,2022-02-22,2022-04-10
41,3189,2022-02-22,2022-04-10
41,3211,2022-02-22,2022-04-10
41,4534,2022-02-22,2022-04-10
41,3264,2022-02-22,2022-04-10
41,3262,2022-02-22,2022-04-10
41,3261,2022-02-22,2022-04-10
41,3277,2022-02-22,2022-04-10
41,3285,2022-02-22,2022-04-10
41,3256,2022-02-22,2022-04-10
41,3291,2022-02-22,2022-04-10
41,4536,2022-02-22,2022-04-10
41,4546,2022-02-22,2022-04-10
41,3300,2022-02-22,2022-04-10
41,244,2022-02-22,2022-04-10
106,20305,2024-03-29,2024-04-28
41,3299,2022-02-22,2022-04-10
41,3314,2022-02-22,2022-04-10
41,3302,2022-02-22,2022-04-10
41,3306,2022-02-22,2022-04-10
41,3319,2022-02-22,2022-04-10
41,3322,2022-02-22,2022-04-10
41,3325,2022-02-22,2022-04-10
41,3326,2022-02-22,2022-04-10
41,3331,2022-02-22,2022-04-10
41,3332,2022-02-22,2022-04-10
41,3323,2022-02-22,2022-04-10
41,3353,2022-02-22,2022-04-10
41,3372,2022-02-22,2022-04-10
41,4550,2022-02-22,2022-04-10
41,3343,2022-02-22,2022-04-10
41,3350,2022-02-22,2022-04-10
41,242,2022-02-22,2022-04-10
41,4560,2022-02-22,2022-04-10
41,3335,2022-02-22,2022-04-10
41,3334,2022-02-22,2022-04-10
41,3374,2022-02-22,2022-04-10
41,3333,2022-02-22,2022-04-10
41,3373,2022-02-22,2022-04-10
41,3357,2022-02-22,2022-04-10
41,3358,2022-02-22,2022-04-10
41,3359,2022-02-22,2022-04-10
41,3361,2022-02-22,2022-04-10
41,3362,2022-02-22,2022-04-10
41,3365,2022-02-22,2022-04-10
41,4557,2022-02-22,2022-04-10
41,3356,2022-02-22,2022-04-10
41,3338,2022-02-22,2022-04-10
41,3396,2022-02-22,2022-04-10
41,3439,2022-02-22,2022-04-10
41,10187,2022-02-22,2022-04-10
41,3483,2022-02-22,2022-04-10
41,3516,2022-02-22,2022-04-10
41,3619,2022-02-22,2022-04-10
41,3655,2022-02-22,2022-04-10
41,3684,2022-02-22,2022-04-10
41,4530,2022-02-22,2022-04-10
41,3717,2022-02-22,2022-04-10
41,3754,2022-02-22,2022-04-10
41,3751,2022-02-22,2022-04-10
41,3786,2022-02-22,2022-04-10
41,3781,2022-02-22,2022-04-10
41,3749,2022-02-22,2022-04-10
41,3840,2022-02-22,2022-04-10
41,3828,2022-02-22,2022-04-10
41,3928,2022-02-22,2022-04-10
41,3790,2022-02-22,2022-04-10
41,3870,2022-02-22,2022-04-10
41,3849,2022-02-22,2022-04-10
41,9217,2022-02-22,2022-04-10
41,4654,2022-02-22,2022-04-10
41,3868,2022-02-22,2022-04-10
41,3848,2022-02-22,2022-04-10
41,3884,2022-02-22,2022-04-10
41,4653,2022-02-22,2022-04-10
package_id,user_id,start_date,end_date
41,3858,2022-02-22,2022-04-10
41,3880,2022-02-22,2022-04-10
41,3932,2022-02-22,2022-04-10
41,4660,2022-02-22,2022-04-10
41,3857,2022-02-22,2022-04-10
41,3925,2022-02-22,2022-04-10
41,4657,2022-02-22,2022-04-10
41,3908,2022-02-22,2022-04-10
41,4661,2022-02-22,2022-04-10
41,3922,2022-02-22,2022-04-10
41,3912,2022-02-22,2022-04-10
41,3944,2022-02-22,2022-04-10
41,3911,2022-02-22,2022-04-10
41,4673,2022-02-22,2022-04-10
41,3901,2022-02-22,2022-04-10
41,3900,2022-02-22,2022-04-10
41,3929,2022-02-22,2022-04-10
41,3963,2022-02-22,2022-04-10
41,9751,2022-02-22,2022-04-10
41,4586,2022-02-22,2022-04-10
41,3987,2022-02-22,2022-04-10
41,3986,2022-02-22,2022-04-10
41,3989,2022-02-22,2022-04-10
41,3983,2022-02-22,2022-04-10
41,3980,2022-02-22,2022-04-10
41,3977,2022-02-22,2022-04-10
41,8921,2022-02-22,2022-04-10
41,3951,2022-02-22,2022-04-10
41,3321,2022-02-22,2022-04-10
41,3224,2022-02-22,2022-04-10
41,3982,2022-02-22,2022-04-10
81,3583,2023-05-18,2024-05-18
71,11500,2023-05-19,2023-11-19
105,24322,2024-12-19,2025-01-18
81,10004,2023-03-23,2023-09-23
41,24342,2024-12-20,2025-01-19
42,18346,2025-02-10,2025-12-31
81,3166,2025-03-02,2025-09-02
81,1771,2025-01-17,2025-07-17
106,24868,2025-01-17,2025-02-16
71,13079,2024-09-19,2025-03-19
105,24869,2025-01-17,2025-02-16
72,24870,2025-01-17,2025-02-16
41,18341,2023-09-27,2023-10-27
41,18342,2023-09-27,2023-10-27
105,18343,2023-09-27,2023-10-27
105,18345,2023-09-27,2023-10-27
71,17070,2023-09-27,2024-03-27
41,18347,2023-09-27,2023-10-27
106,18348,2023-09-27,2023-10-27
41,18349,2023-09-27,2023-10-27
105,18350,2023-09-27,2023-10-27
105,18351,2023-09-27,2023-10-27
41,18352,2023-09-27,2023-10-27
106,18355,2023-09-28,2023-10-28
105,18356,2023-09-28,2023-10-28
105,24872,2025-01-17,2025-02-16
108,24874,2025-01-17,2025-02-16
105,18359,2023-09-28,2023-10-28
51,18103,2023-09-28,2024-03-28
105,18360,2023-09-28,2023-10-28
105,18362,2023-09-28,2023-10-28
105,18363,2023-09-28,2023-10-28
107,18364,2023-09-28,2023-10-28
29,10713,2023-09-29,2024-03-29
41,18365,2023-09-29,2023-10-29
108,24875,2025-01-17,2025-02-16
105,24876,2025-01-17,2025-02-16
72,24877,2025-01-17,2025-02-16
69,23939,2025-01-17,2025-07-17
71,11898,2023-09-29,2024-03-29
41,18366,2023-09-29,2023-10-29
41,18367,2023-09-29,2023-10-29
41,18368,2023-09-29,2023-10-29
41,18369,2023-09-29,2023-10-29
41,18370,2023-09-29,2023-10-29
109,18371,2023-09-29,2023-10-29
24,23500,2025-01-17,2026-01-17
108,24878,2025-01-17,2025-02-16
105,18375,2023-09-29,2023-10-29
41,18376,2023-09-29,2023-10-29
105,18377,2023-09-29,2023-10-29
41,18380,2023-09-30,2023-10-30
81,12696,2023-09-30,2024-03-30
100,11122,2025-01-18,2026-01-18
108,24879,2025-01-18,2025-02-17
105,18383,2023-09-30,2023-10-30
105,18384,2023-09-30,2023-10-30
46,18361,2025-02-10,2025-12-31
72,18386,2023-09-30,2023-10-30
105,8094,2021-08-09,2023-10-19
71,18135,2023-10-01,2024-04-01
105,18388,2023-10-01,2023-10-31
105,18390,2023-10-01,2023-10-31
105,18391,2023-10-01,2023-10-31
72,18392,2023-10-01,2023-10-31
105,18393,2023-10-01,2023-10-31
105,11939,2022-01-27,2024-01-06
81,11895,2023-10-02,2024-04-02
81,12084,2023-09-27,2022-03-27
41,6094,2022-02-22,2022-04-10
41,5586,2022-02-22,2022-04-10
41,8791,2022-02-22,2022-04-10
41,5716,2022-02-22,2022-04-10
41,5358,2022-02-22,2022-04-10
41,5486,2022-02-22,2022-04-10
41,3909,2022-02-22,2022-04-10
41,5273,2022-02-22,2022-04-10
41,5445,2022-02-22,2022-04-10
41,5678,2022-02-22,2022-04-10
41,5979,2022-02-22,2022-04-10
41,5977,2022-02-22,2022-04-10
41,6132,2022-02-22,2022-04-10
41,5756,2022-02-22,2022-04-10
41,5980,2022-02-22,2022-04-10
41,5487,2022-02-22,2022-04-10
41,5232,2022-02-22,2022-04-10
41,5316,2022-02-22,2022-04-10
41,5190,2022-02-22,2022-04-10
41,5907,2022-02-22,2022-04-10
41,5679,2022-02-22,2022-04-10
41,5757,2022-02-22,2022-04-10
41,6181,2022-02-22,2022-04-10
41,9101,2022-02-22,2022-04-10
41,6211,2022-02-22,2022-04-10
41,5948,2022-02-22,2022-04-10
41,5363,2022-02-22,2022-04-10
41,5682,2022-02-22,2022-04-10
41,9397,2022-02-22,2022-04-10
41,5531,2022-02-22,2022-04-10
41,10047,2022-02-22,2022-04-10
41,5800,2022-02-22,2022-04-10
41,5369,2022-02-22,2022-04-10
41,5986,2022-02-22,2022-04-10
41,5535,2022-02-22,2022-04-10
41,9669,2022-02-22,2022-04-10
41,5286,2022-02-22,2022-04-10
41,5327,2022-02-22,2022-04-10
41,4954,2022-02-22,2022-04-10
41,2533,2022-02-22,2022-04-10
41,5879,2022-02-22,2022-04-10
41,6050,2022-02-22,2022-04-10
41,5458,2022-02-22,2022-04-10
41,5572,2022-02-22,2022-04-10
41,5649,2022-02-22,2022-04-10
41,5689,2022-02-22,2022-04-10
41,5372,2022-02-22,2022-04-10
41,5609,2022-02-22,2022-04-10
41,5955,2022-02-22,2022-04-10
41,5956,2022-02-22,2022-04-10
41,5074,2022-02-22,2022-04-10
41,5499,2022-02-22,2022-04-10
41,9544,2022-02-22,2022-04-10
41,6113,2022-02-22,2022-04-10
41,4955,2022-02-22,2022-04-10
41,5416,2022-02-22,2022-04-10
41,8961,2022-02-22,2022-04-10
41,5651,2022-02-22,2022-04-10
41,5989,2022-02-22,2022-04-10
41,5806,2022-02-22,2022-04-10
41,8810,2022-02-22,2022-04-10
41,5204,2022-02-22,2022-04-10
41,5036,2022-02-22,2022-04-10
41,5374,2022-02-22,2022-04-10
41,9546,2022-02-22,2022-04-10
41,5574,2022-02-22,2022-04-10
41,5461,2022-02-22,2022-04-10
41,2675,2022-02-22,2022-04-10
41,5331,2022-02-22,2022-04-10
41,5592,2022-02-22,2022-04-10
41,1708,2022-02-22,2022-04-10
51,17817,2024-04-02,2025-04-02
81,4444,2024-04-30,2025-04-30
71,6701,2024-07-01,2025-07-01
36,12405,2024-05-30,2026-05-30
71,5107,2023-05-17,2025-05-17
108,18353,2024-12-12,2024-12-18
108,18374,2024-12-12,2024-12-18
108,18379,2024-12-12,2024-12-18
72,18354,2023-09-28,2024-07-31
41,5431,2022-02-22,2022-04-10
41,5624,2022-02-22,2022-04-10
41,6124,2022-02-22,2022-04-10
41,5475,2022-02-22,2022-04-10
41,8782,2022-02-22,2022-04-10
41,5899,2022-02-22,2022-04-10
41,5480,2022-02-22,2022-04-10
41,6097,2022-02-22,2022-04-10
41,3792,2022-02-22,2022-04-10
41,9766,2022-02-22,2022-04-10
41,3288,2022-02-22,2022-04-10
41,5594,2022-02-22,2022-04-10
41,5314,2022-02-22,2022-04-10
41,5522,2022-02-22,2022-04-10
41,5356,2022-02-22,2022-04-10
41,5753,2022-02-22,2022-04-10
41,5357,2022-02-22,2022-04-10
41,5315,2022-02-22,2022-04-10
41,5146,2022-02-22,2022-04-10
41,5444,2022-02-22,2022-04-10
41,5636,2022-02-22,2022-04-10
41,6100,2022-02-22,2022-04-10
41,5106,2022-02-22,2022-04-10
105,22912,2024-10-08,2024-11-07
71,8056,2023-01-03,2025-01-03
41,17234,2023-05-18,2023-06-17
41,18344,2023-09-27,2023-10-27
36,22392,2024-10-08,2025-04-08
71,7450,2023-05-22,2024-05-22
72,24343,2024-12-20,2025-01-19
72,22913,2024-10-08,2024-11-07
100,13769,2024-12-12,2024-12-18
102,15507,2023-06-14,2024-04-25
105,18394,2023-10-02,2023-11-01
71,6060,2023-10-03,2024-10-03
51,3951,2024-10-08,2025-04-08
100,20783,2024-12-12,2025-10-17
106,20266,2024-03-27,2024-04-26
105,20268,2024-03-27,2024-04-26
105,20273,2024-03-27,2024-04-26
106,20274,2024-03-27,2024-04-26
105,20278,2024-03-27,2024-04-26
105,20285,2024-03-28,2024-04-27
105,20290,2024-03-28,2024-04-27
41,20302,2024-03-29,2024-04-28
72,24344,2024-12-20,2025-01-19
46,22438,2025-02-10,2025-12-31
99,20281,2024-07-03,2024-08-03
109,22436,2024-09-05,2024-10-05
106,22454,2024-09-06,2024-10-06
105,22459,2024-09-06,2024-10-06
72,24345,2024-12-20,2025-01-19
69,21417,2024-09-07,2025-03-07
106,22487,2024-09-08,2024-10-08
29,15854,2024-09-09,2025-03-09
41,22500,2024-09-09,2024-10-09
109,22502,2024-09-09,2024-10-09
71,3612,2024-09-09,2025-03-09
109,22518,2024-09-10,2024-10-10
72,24346,2024-12-20,2025-01-19
100,15796,2024-12-12,2024-12-18
69,19797,2024-10-31,2026-05-01
105,24347,2024-12-20,2025-01-19
105,22901,2024-10-07,2024-11-06
106,22902,2024-10-07,2024-11-06
105,22903,2024-10-07,2024-11-06
24,22443,2024-10-07,2025-04-07
109,22904,2024-10-07,2024-11-06
41,22905,2024-10-07,2024-11-06
106,22906,2024-10-07,2024-11-06
72,22907,2024-10-08,2024-11-07
71,4873,2024-10-08,2025-04-08
24,21415,2024-10-08,2025-04-08
67,22404,2024-10-08,2025-10-08
105,22910,2024-10-08,2024-11-07
24,20604,2024-10-08,2025-04-08
29,23632,2024-12-20,2025-12-20
106,22916,2024-10-08,2024-11-07
105,22918,2024-10-08,2024-11-07
72,22919,2024-10-08,2024-11-07
106,22921,2024-10-08,2024-11-07
81,10334,2024-10-08,2025-04-08
71,6493,2024-10-09,2025-10-09
24,21931,2024-10-09,2025-04-09
41,22922,2024-10-09,2024-11-08
105,22923,2024-10-09,2024-11-08
72,22924,2024-10-09,2024-11-08
24,21824,2024-10-09,2025-04-09
107,22925,2024-10-09,2024-11-08
107,22926,2024-10-09,2024-11-08
105,22927,2024-10-09,2024-11-08
36,22382,2024-10-09,2025-04-09
29,22457,2024-10-09,2025-04-09
25,20676,2024-10-09,2025-04-09
71,22291,2024-10-09,2025-04-09
105,24349,2024-12-20,2025-01-19
69,22146,2024-10-09,2025-10-09
41,6214,2022-02-22,2022-04-10
41,9417,2022-02-22,2022-04-10
41,5127,2022-02-22,2022-04-10
41,9790,2022-02-22,2022-04-10
41,3988,2022-02-22,2022-04-10
41,10357,2022-02-22,2022-04-10
